time_step,price
372,0.7302964316405605
373,0.7302128500823026
374,0.7299995667330252
375,0.7306961797727557
376,0.7301604065465556
377,0.7307404651128119
378,0.7299613528612435
379,0.731738156524575
380,0.7316118962606999
381,0.7314226924756622
382,0.7320915439479573
383,0.7318463197292656
384,0.7326981465788616
385,0.7329159594675637
386,0.7328465388988615
387,0.7327146230608481
388,0.7334224794144225
389,0.7335577150179489
390,0.7338114137419766
391,0.7341290084211545
392,0.7342070822690271
393,0.734512437365396
394,0.7344429093449233
395,0.734413644067748
396,0.7337561294498098
397,0.7340960506333238
398,0.7332511484196855
399,0.7335825027782862
400,0.7335828377879452
401,0.7376365142242045
402,0.7363986677020099
403,0.7363574429375509
404,0.7384437505023649
405,0.7377029826534142
406,0.7398422605848385
407,0.7371614900444463
408,0.7364980838898564
409,0.7374091909757657
410,0.7387228391689539
411,0.7396241695251865
412,0.7342613373110919
413,0.7335720999606415
414,0.7334465718925199
415,0.733524229008284
416,0.734417880694815
417,0.7345222861288171
418,0.733737613975914
419,0.7339607863471427
420,0.7343193031421353
421,0.7348134509223342
422,0.7354487886940424
423,0.7359394343247849
424,0.7362097773069933
425,0.7361684519607473
426,0.7351902543293923
427,0.7356084098920507
428,0.7358961707315489
429,0.7362216664047274
430,0.7354696904334712
431,0.7348336229781791
432,0.7356182135453432
433,0.7357604444125491
434,0.7363272177731413
435,0.7363438990460276
436,0.736361427647449
437,0.7369141604497746
438,0.7366099359156556
439,0.7366665787311297
440,0.7363941445268399
441,0.7361381761446798
442,0.7361216915450318
443,0.7364181623489566
444,0.7363017456306787
445,0.7372072722960995
446,0.7366796634888632
447,0.736569531856914
448,0.7363104178571253
449,0.737162757769652
450,0.73744455975975
451,0.7380533022734691
452,0.7371761640822319
453,0.7373336545547203
454,0.7378584183353135
455,0.7379069894826583
456,0.7387021404086004
457,0.7383964427403622
458,0.7392289684494968
459,0.7405884981202917
460,0.736856488423432
461,0.7367596049056685
462,0.7377822045383774
463,0.7388807194787614
464,0.7387378331465899
465,0.7384895068275674
466,0.7383230308461042
467,0.7375289198252006
468,0.7371527159741048
469,0.7367262780235369
470,0.7364394143039649
471,0.7365846739198639
472,0.7368884517108267
473,0.7379684939967461
474,0.7373790909344105
475,0.7379597459387105
476,0.7378334138162158
477,0.7378042170340136
478,0.7383686203357321
479,0.7377054341676669
480,0.7380971532676601
481,0.7381954395884899
482,0.7384862598103382
483,0.7386570974665733
484,0.7401079973663779
485,0.7362164828372354
486,0.736069318210219
487,0.7358679115474367
488,0.7357064020210622
489,0.7354967077220546
490,0.7363619660897316
491,0.7371987703304425
492,0.7368621675577043
493,0.7363715024922832
494,0.7366492120775269
495,0.7363237763411583
496,0.7368623672755025
497,0.7369819883455179
498,0.7360883274561629
499,0.7371654327802345
500,0.7382245199339208
501,0.7341714968247681
502,0.7338811598460298
503,0.7339652179540611
504,0.7339100286203358
505,0.7342221551032844
506,0.7344919320260372
507,0.7333571506875859
508,0.7325205590761908
509,0.7327388237414652
510,0.7321637596402772
511,0.7333918313331147
512,0.7334339509644572
513,0.7356225216692127
514,0.736588226245575
515,0.7378889984717143
516,0.7380455089407093
517,0.7381384209001554
518,0.7391607842912962
519,0.7389370888797065
520,0.7392603173150877
521,0.7391028622410822
522,0.738944022497358
523,0.7384191303008247
524,0.7381465464725617
525,0.7377643469979107
526,0.7382812261996793
527,0.739061849315737
528,0.7390058264329324
529,0.7391415835355746
530,0.7390514252004896
531,0.7385720611211974
532,0.7392478291703201
533,0.739633737054976
534,0.7350059149791391
535,0.7350047844219937
536,0.7346514083528889
537,0.7345868903664983
538,0.7343580915765554
539,0.7344960446712143
540,0.7344674058090456
541,0.7344262934375299
542,0.7352423218897419
543,0.7355700509554842
544,0.7351558398964532
545,0.7348291091564826
546,0.7351182162387135
547,0.7355720958189189
548,0.7352167967022302
549,0.7350791696073677
550,0.7361652085276661
551,0.7358197714909479
552,0.7369445777274628
553,0.7375952508225919
554,0.7386133779027303
555,0.738241665123343
556,0.7381421171480355
557,0.7378768797682308
558,0.7385420038718528
559,0.7383726937073999
560,0.7388046213502
561,0.7392055259419182
562,0.7391771229863084
563,0.7399450746391387
564,0.7364936196820676
565,0.7371508803683001
566,0.7370249368564634
567,0.7367641187150916
568,0.737360933037738
569,0.7376150808493797
570,0.7377586547712576
571,0.7375558075286694
572,0.7384699102858617
573,0.7378102582709066
574,0.7371188751600799
575,0.7378404428865593
576,0.7383481340041603
577,0.7387232694205259
578,0.7385530958150852
579,0.738849948150221
580,0.7398670964508626
581,0.7378344413413597
582,0.7370225068372195
583,0.7369412784804549
584,0.7368229954776745
585,0.7379477619333802
586,0.7364829090677544
587,0.7369514305100617
588,0.7368000251307345
589,0.7379315916014888
590,0.7389839567733234
591,0.7392000396638271
592,0.7382658545786046
593,0.7379269081713168
594,0.7378187307049761
595,0.7372016172021852
596,0.7380485698949341
597,0.7373562782590694
598,0.7386817615298161
599,0.739841682554526
600,0.7361003501449737
601,0.7401407905579542
602,0.73653965408816
603,0.7379118296024118
604,0.7367863664650538
605,0.7372250566018396
606,0.7379559178257911
607,0.7379273713564716
608,0.7372531953375984
609,0.7369425794750312
610,0.7366327626336042
611,0.7396302000026999
612,0.7360901672604214
613,0.7368741113898319
614,0.73914091413346
615,0.7381045573633501
616,0.7383151163993175
617,0.7381561210472011
618,0.7381052541505683
619,0.7381656003106226
620,0.7377334031200083
621,0.7380147476402793
622,0.7375532688666921
623,0.738302832592195
624,0.7386709857088635
625,0.738379380376884
626,0.7381165271695928
627,0.7382792142891761
628,0.7379735814669537
629,0.7392096209870106
630,0.7394212867008088
631,0.736140431842224
632,0.736707465155043
633,0.7365316315577849
634,0.7373391677900725
635,0.7375726442533578
636,0.7381332852993336
637,0.7380163926660143
638,0.738794131006038
639,0.739031339258968
640,0.7403216921301838
641,0.7365871362239637
642,0.7368734302130421
643,0.7364309770073911
644,0.7362847705201632
645,0.7368149401751619
646,0.7374806226694692
647,0.7392299328137959
648,0.7391727880296751
649,0.7386209432645903
650,0.7390660810115626
651,0.7383992499364312
652,0.7388987943668872
653,0.7387680868801861
654,0.7388931425693552
655,0.7397044718228936
656,0.7361255303588338
657,0.7368406551006341
658,0.7375212630297779
659,0.7365869705020419
660,0.7362212971413798
661,0.7353014287626751
662,0.7366446406437721
663,0.7367482625957331
664,0.7377978808586395
665,0.7368340498729378
666,0.7364964216506182
667,0.7371338907395043
668,0.7372396102488417
669,0.7377198362090792
670,0.736979868845182
671,0.737791610011268
672,0.7382502307763028
673,0.7384874308739946
674,0.7380823792139491
675,0.7382735721488077
676,0.738101412670378
677,0.7372926822918648
678,0.7374288253339528
679,0.7375022640049361
680,0.7382951618636228
681,0.7369754288781022
682,0.7372799487459626
683,0.7367641016575194
684,0.737118069754159
685,0.7375046818534923
686,0.7374534431097098
687,0.7379297159853023
688,0.7371942857499618
689,0.7378475698988866
690,0.7374296064823121
691,0.7366774290342935
692,0.7366826109650109
693,0.7356133138372245
694,0.7359284394474365
695,0.7359413571852453
696,0.7368334443982405
697,0.7372159636471856
698,0.7363950021102948
699,0.735901094623662
700,0.7363732673519076
701,0.7333553819289477
702,0.734955153840379
703,0.7359523360608445
704,0.7370948860332546
705,0.7383860211935142
706,0.7381955666660102
707,0.7400664537687462
708,0.7392704213036152
709,0.7388899949495581
710,0.7383568059824622
711,0.7385330396552199
712,0.7381346304752084
713,0.7375637446724402
714,0.737096147778351
715,0.7392859331258187
716,0.7401989595273591
717,0.7363993673354903
718,0.7351183697491506
719,0.7343752756402437
720,0.7348363413213609
721,0.7337542017541021
722,0.7340913233323219
723,0.7336305762123713
724,0.7338495364339372
725,0.7340521497483061
726,0.7341229651884745
727,0.7338913218797446
728,0.7336404569096666
729,0.7333823900184616
730,0.7338313674175787
731,0.7344692863461183
732,0.7337530480431562
733,0.7337227420040281
734,0.7338381313944188
735,0.7339460180072476
736,0.7342090978118625
737,0.7339729557195485
738,0.7341367963484383
739,0.7344997704427846
740,0.734582643555845
741,0.7348799672539259
742,0.7354621999597444
743,0.7343731626256549
744,0.7350928049213592
745,0.7352941778704947
746,0.7346402805653269
747,0.7352773026906982
748,0.7350430016335889
749,0.735054306372226
750,0.7349210886518742
751,0.735098880082126
752,0.7348023236415222
753,0.7354976979195905
754,0.7354159914290235
755,0.7352017191646433
756,0.7356445315586425
757,0.7354564674108645
758,0.7361799448605014
759,0.73675687020813
760,0.7359701294895795
761,0.7366232353893135
762,0.7357616596552469
763,0.7366169644156979
764,0.7379782700288616
765,0.7384947570731141
766,0.7372204219553389
767,0.7378476878500774
768,0.7391735287013805
769,0.7389943343274729
770,0.7389738178819654
771,0.7382712094256422
772,0.7384555288256173
773,0.7393716347471732
774,0.739784344380024
775,0.7381209585350236
776,0.7383065425008147
777,0.7375092953115748
778,0.7377761317443102
779,0.736515570121166
780,0.7363671039764373
781,0.7374899150900983
782,0.7378477197114328
783,0.7379536255404132
784,0.7390285467246611
785,0.7388685618889173
786,0.7396144174360106
787,0.736177221388449
788,0.7365667374525888
789,0.736015002562853
790,0.7358967071372238
791,0.7352393555265266
792,0.7353487494325477
793,0.7357439200762071
794,0.7352559524220439
795,0.7366269930125043
796,0.7367908813329703
797,0.7368249479413227
798,0.737278630367377
799,0.7367897095992698
800,0.7368860684187913
801,0.7327790390921362
802,0.7347717943032275
803,0.7337818116314482
804,0.7336831224480344
805,0.7344940487400382
806,0.7333560595572738
807,0.7336447369162077
808,0.7322435333965176
809,0.7317035735568438
810,0.7322426680300581
811,0.7305406699349372
812,0.7312200129644226
813,0.7313615570153639
814,0.7321727706921378
815,0.7325998787164193
816,0.7341988692981009
817,0.7342724210487028
818,0.7340201805316678
819,0.7340919955998714
820,0.734411060187344
821,0.734439766888183
822,0.7344636166099633
823,0.734051146726878
824,0.7338269381033639
825,0.7331684482703437
826,0.7343598296361544
827,0.7337941416231414
828,0.7335523939641726
829,0.7332957568991285
830,0.7338207522978156
831,0.7338126708519962
832,0.7345451580063026
833,0.7341493905847017
834,0.7343132493000404
835,0.7338225241728625
836,0.7350818511709986
837,0.7343834655355522
838,0.7345654873010492
839,0.7349379277997548
840,0.7351812211207199
841,0.73507224511487
842,0.7349959030402977
843,0.7350216640422264
844,0.7349352243175428
845,0.7356674232249162
846,0.7369683910333643
847,0.7366397079743151
848,0.7358324669608276
849,0.7357804983228863
850,0.7372989781804762
851,0.7368249394302732
852,0.7377911331429856
853,0.7387813673707395
854,0.7384541828282041
855,0.7387903171760303
856,0.7397527521021818
857,0.7360154305135663
858,0.7360611363854322
859,0.7358841509020024
860,0.7354521957060342
861,0.7352355764208873
862,0.7346809349043547
863,0.7348662750014535
864,0.7345788561762768
865,0.7348815546812089
866,0.734131978010067
867,0.734491529236364
868,0.7351466759993749
869,0.7339741254950086
870,0.7343589573668481
871,0.7350801971438916
872,0.7343688506170973
873,0.7355169327488339
874,0.7357634892100599
875,0.735348511623718
876,0.7353157038571178
877,0.7356441410944484
878,0.7356888714311557
879,0.7361715582018971
880,0.735629339231007
881,0.7357290086638688
882,0.7348969200515956
883,0.7349968653935312
884,0.734630624675308
885,0.7343635450471983
886,0.7352551336512764
887,0.7358970467461343
888,0.7362556571015232
889,0.7356122799396717
890,0.7354260767868139
891,0.7361397917326178
892,0.7362232505000513
893,0.7377552435557186
894,0.7379873813944364
895,0.7381007652540985
896,0.7379182379750742
897,0.7379970717903978
898,0.7379070539561696
899,0.7384911918066164
900,0.7390564047939233
901,0.7348964103340426
902,0.7334961005215522
903,0.7322286580487375
904,0.7315512368476478
905,0.7332495978429068
906,0.733460536407909
907,0.7338524967402495
908,0.7337394560880999
909,0.7341683132911851
910,0.7358152844006819
911,0.7334678207440997
912,0.7350629506490743
913,0.7321050121116084
914,0.7323027789267147
915,0.7350363486575652
916,0.735836841980058
917,0.7360564503871291
918,0.7372352865808826
919,0.7368206283592087
920,0.7370764332783353
921,0.7374173264689139
922,0.7371091437607832
923,0.7370189464543797
924,0.7366983258583975
925,0.7369155543963185
926,0.7374037253500567
927,0.7374764217199152
928,0.7378949908098874
929,0.736732571675098
930,0.7367696733681227
931,0.7363320913714498
932,0.736675540457265
933,0.7370104225410439
934,0.736942250778004
935,0.737243087708041
936,0.7378315921315349
937,0.7377958689688711
938,0.7371751200537866
939,0.7362425890620438
940,0.7364295171092168
941,0.7367377400343263
942,0.7363319495831434
943,0.7369252447046276
944,0.7366546711723115
945,0.7356784959662223
946,0.7365836565666813
947,0.7372577708103566
948,0.7360689577323399
949,0.7359032086252119
950,0.7355490427360845
951,0.7366794977882856
952,0.7367867199858308
953,0.735905005432996
954,0.7364243216926498
955,0.7356992232554925
956,0.7357114952674668
957,0.735423866165171
958,0.7352595246999367
959,0.7359763844859861
960,0.7368721149433834
961,0.7361208775086936
962,0.7364895718508795
963,0.7360578395252775
964,0.7356446626371592
965,0.7360989947884268
966,0.7356591703133138
967,0.7361017184382624
968,0.7365316685953676
969,0.7362768096286232
970,0.7370584870934861
971,0.736307970147165
972,0.7371004767881513
973,0.7359541455392363
974,0.7377095855085595
975,0.7374698580804904
976,0.7367841248855567
977,0.7368127272816383
978,0.7361958806680821
979,0.7365894818272214
980,0.7375613173970774
981,0.7369751294907841
982,0.7373167317542378
983,0.7364126426079672
984,0.7371870171149535
985,0.7375984146623323
986,0.7382334475516917
987,0.7381611910911046
988,0.7379042185210377
989,0.738385991720138
990,0.7376133159562908
991,0.7367506232093352
992,0.7369134668456562
993,0.7368495415088938
994,0.7373418795815402
995,0.7381518036399208
996,0.7384665598830336
997,0.7390643652891287
998,0.7392541879602956
999,0.7395466935429306
1000,0.7359650185223078
